cnt,course_cmu_id,course_piazza_id,name,prof,term,course_id,stats_i_answers,stats_net_time,stats_posts,stats_questions,stats_response_time,stats_s_answers,top_user_0_answers,top_user_0_asks,top_user_0_days,top_user_0_posts,top_user_0_user_id,top_user_0_views,top_user_1_answers,top_user_1_asks,top_user_1_days,top_user_1_posts,top_user_1_user_id,top_user_1_views,top_user_2_answers,top_user_2_asks,top_user_2_days,top_user_2_posts,top_user_2_user_id,top_user_2_views
2,54117,jd8wyj7ysd265o,Design Collaboration Project,None,Spring 2018,jd8wyj7ysd265o,,0,5,5,,0,,,,,,,,,,,,,,,,,,
5,79201-A,jd974wxophw73u,Introduction to Anthropology,None,Spring 2018,jd974wxophw73u,,0,5,5,,0,,,,,,,,,,,,,,,,,,
2,36201-W,jd9byukbdre5gu,Statistical Reasoning and Practice,None,Spring 2018,jd9byukbdre5gu,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,82881,jd9ecwc1g70158,Research Methods in Second Language Acquisition,None,Spring 2018,jd9ecwc1g70158,,0,5,5,,0,,,,,,,,,,,,,,,,,,
4,82332-B,jd9o1stkp5fd0,Advanced Chinese II,None,Spring 2018,jd9o1stkp5fd0,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,06607-A,jd9xhporrg93nt,Physical Chemistry of Colloids and Surfaces,None,Spring 2018,jd9xhporrg93nt,,0,5,5,,0,,,,,,,,,,,,,,,,,,
2,57283-A,jda4f83259o75m,Music History I,None,Spring 2018,jda4f83259o75m,,0,5,5,,0,,,,,,,,,,,,,,,,,,
2,36490-A,jdadp6cbvzq3bq,Undergraduate Research,None,Spring 2018,jdadp6cbvzq3bq,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,54446,jgp7jh3g7c83a1,Professional Preparation 2,None,Summer 2018,jgp7jh3g7c83a1,,0,4,4,,0,,,,,,,,,,,,,,,,,,
2,54446,jdai79nsggf5v9,Professional Preparation 2,None,Spring 2018,jdai79nsggf5v9,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,54505-A,jdaidmohxkp46t,Ear Training,None,Spring 2018,jdaidmohxkp46t,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,76774-A,jdapvrd4re1l4,Software Documentation,None,Spring 2018,jdapvrd4re1l4,,0,5,5,,0,,,,,,,,,,,,,,,,,,
9,06262-A,jdawbbvhta62gk,Mathematical Methods of Chemical Engineering,None,Spring 2018,jdawbbvhta62gk,,0,5,5,,0,,,,,,,,,,,,,,,,,,
15,08706,jdawvwwlkjwyf,Web Services,David Riel,Spring 2018,jdawvwwlkjwyf,,0,6,6,,0,,,,,,,,,,,,,,,,,,
2,76369-A,jdb15flqrwh469,"Art, Conflict and Technology in Northern Ireland",None,Spring 2018,jdb15flqrwh469,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,12638-A,jdb6hlxr8av544,Special Topics: Behavior of Structural Systems,None,Spring 2018,jdb6hlxr8av544,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,70460-W,jdbn1adhu326k,Mathematical Models for Consulting,None,Spring 2018,jdbn1adhu326k,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,12216-A,jdbza5ea2wm36p,Special Topics: Research Skills and Topics in Civil Engineering,None,Spring 2018,jdbza5ea2wm36p,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,42672-A,jdc2pdk3fco7j2,Fundamentals of Biomedical Imaging and Image Analysis,None,Spring 2018,jdc2pdk3fco7j2,,0,5,5,,0,,,,,,,,,,,,,,,,,,
2,12657,jdc3m8p7if02mm,Water Resource Systems Engineering,None,Spring 2018,jdc3m8p7if02mm,,0,5,5,,0,,,,,,,,,,,,,,,,,,
3,18759,jdci1qon51y5lh,Wireless Networks,None,Spring 2018,jdci1qon51y5lh,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,CISO_S 18,jdd7h9y07op3ss,"CISO Program, Spring 2018",None,Spring 2018,jdd7h9y07op3ss,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,54475,jddi2apbedc3le,Advanced Topics in Stage Management II,None,Spring 2018,jddi2apbedc3le,,0,5,5,,0,,,,,,,,,,,,,,,,,,
2,06466-A,jddkokymj8c1pi,Experimental Polymer Science,None,Spring 2018,jddkokymj8c1pi,,0,5,5,,0,,,,,,,,,,,,,,,,,,
2,09737-A,jde0o8lgkjp18f,Medicinal Chemistry and Drug Development,None,Spring 2018,jde0o8lgkjp18f,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,70440-A,jdep4747c5d7jg,Corporate Strategy,None,Spring 2018,jdep4747c5d7jg,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,57980,jdf5afocluxm1,Seminar in Music Education,None,Spring 2018,jdf5afocluxm1,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,98244-A,jdfblpr8ufr6w3,Student Taught Courses (StuCo): Sign Language Through Pop Music,None,Spring 2018,jdfblpr8ufr6w3,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,19689-A3,jdffg0om5vsc7,Finance for Innovation Management,None,Spring 2018,jdffg0om5vsc7,,0,5,5,,0,,,,,,,,,,,,,,,,,,
4,70398-A,jdffipbfgqs3q8,International Finance,None,Spring 2018,jdffipbfgqs3q8,,0,6,6,,0,,,,,,,,,,,,,,,,,,
1,12794-B,jdg4z0foipn1dp,Graduate Seminar,None,Spring 2018,jdg4z0foipn1dp,,0,5,5,,0,,,,,,,,,,,,,,,,,,
3,73230-W,jdgbz9s64flny,Intermediate Microeconomics,None,Spring 2018,jdgbz9s64flny,,0,7,7,,0,,,,,,,,,,,,,,,,,,
2,21599-B,jdgkcnrmtcz1v,Fixed Income Trading Strategies,None,Spring 2018,jdgkcnrmtcz1v,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,94870,jdgl3c9d45l20e,Telling Stories with Data,None,Spring 2018,jdgl3c9d45l20e,,0,5,5,,0,,,,,,,,,,,,,,,,,,
2,18540,jdgu3pdi3ea57u,Rapid Prototyping of Computer Systems,None,Spring 2018,jdgu3pdi3ea57u,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,70495-W,jdhn8nov12u6pf,Corporate Finance,None,Spring 2018,jdhn8nov12u6pf,,0,5,5,,0,,,,,,,,,,,,,,,,,,
4,80271-A,jdhz1mrl7fb3w0,Philosophy and Psychology,None,Spring 2018,jdhz1mrl7fb3w0,,0,5,5,,0,,,,,,,,,,,,,,,,,,
3,18452,jdj68eb74lw28i,Wireless Networking and Applications,None,Spring 2018,jdj68eb74lw28i,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,95886-K3,jdjhye6fak278g,Enterprise for Innovators,None,Spring 2018,jdjhye6fak278g,,0,5,5,,0,,,,,,,,,,,,,,,,,,
4,70371-W,jdjwfcts1vr3y7,Operations Management,None,Spring 2018,jdjwfcts1vr3y7,,0,5,5,,0,,,,,,,,,,,,,,,,,,
4,88284-A,jdlyk1z79qa2y1,Topics of Law: The Bill of Rights,None,Spring 2018,jdlyk1z79qa2y1,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,99361,jdmhftdlck0tw,IDeATe Portal : Inflatables and Soft Sculpture,None,Spring 2018,jdmhftdlck0tw,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,54372,jdmjxas92mt7eo,Graduate Theatre for the Ear,None,Spring 2018,jdmjxas92mt7eo,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,09716-A,jdn58uml50d6h7,Bioactive Natural Products,Gloria Silva,Spring 2018,jdn58uml50d6h7,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,85310-B,jdn93lz8mouju,Research Methods in Cognitive Psychology,None,Spring 2018,jdn93lz8mouju,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,70201-W,jdoqmqmmlj24l0,Professional and Service Projects,None,Spring 2018,jdoqmqmmlj24l0,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,06722-A,jdoucz9gv6j1cr,BioProcess Design,None,Spring 2018,jdoucz9gv6j1cr,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,AGLIKSON,jdouw13aivz2d2,Alexander Glikson's Canvas Sandbox,Alex Glikson,Spring 2018,jdouw13aivz2d2,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,76394-A,jdoyekbinod451,Research in English,None,Spring 2018,jdoyekbinod451,,0,5,5,,0,,,,,,,,,,,,,,,,,,
3,76270-A,jdq1641sqbmr1,Writing for the Professions,None,Spring 2018,jdq1641sqbmr1,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,03202-W,jdq2pjatk5x5wy,Undergraduate Colloquium for Sophomores,None,Spring 2018,jdq2pjatk5x5wy,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,16698-A,jdq87ec0pq94i3,Advanced Topics in Robotics Business,None,Spring 2018,jdq87ec0pq94i3,,0,5,5,,0,,,,,,,,,,,,,,,,,,
38,05898-B4,jdqm6emrdtm5h,B4 Data Science for Product Management,"David Steier, Prajwal Prakash Vasisht, Amber Zhang",Spring 2018,jdqm6emrdtm5h,27.0,0,122,58,8085.0,2,1.0,3.0,13.0,9.0,j6z2qhy3CTk,39.0,0.0,4.0,7.0,8.0,je9iwrd1hoc7bk,10.0,0.0,7.0,21.0,8.0,is9rk8wsqfn26q,47.0
36,05898-E4,jdqns56vk056wd,E4 Data Science for Product Management,"David Steier, Prajwal Prakash Vasisht, Amber Zhang",Spring 2018,jdqns56vk056wd,20.0,0,109,50,13078.0,1,0.0,6.0,66.0,11.0,jc7uun9rgca29f,47.0,0.0,5.0,53.0,9.0,j8xczuvjnmh3t8,45.0,0.0,2.0,10.0,5.0,j6z2obmur6U,25.0
198,08722-A4,jdrtitv082or6,Data Structures for Application Programmers,"YatingChen, Yingfan Hu, Kexin Chen, Yimin Zhou, Hsiao-Han Chen, Shihao Liang, Yi Yang, Tianqi Zhao, Zijin Li, Chen Xu, Yi Yang, Terry Lee",Spring 2018,jdrtitv082or6,422.0,0,1307,380,990.0,87,2.0,47.0,65.0,61.0,iprn4fcerde7x,159.0,0.0,14.0,50.0,33.0,idz68ehil3r5bh,252.0,3.0,7.0,53.0,31.0,j6vd0yjhgyy,130.0
5,99345-A3,jdtbt2uzady10q,Global Health,None,Spring 2018,jdtbt2uzady10q,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,45870-E3,jdua51fbg7i6b3,Strategic Corporate Management 17-18 E3,None,Spring 2018,jdua51fbg7i6b3,,0,5,5,,0,,,,,,,,,,,,,,,,,,
35,49733,jdumkgvn6nx3it,Special Topics: Designing Smart Systems,"David Steier, Swapnil Singhavi",Spring 2018,jdumkgvn6nx3it,6.0,0,31,14,4080.0,1,,,,,,,,,,,,,,,,,,
4,67240,jdurk6aq6xg1dp,Mobile Web Design & Development,None,Spring 2018,jdurk6aq6xg1dp,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,SPC-KT- 001,jdv97ngu9a513p,Testing Sandbox - Kamal Taynaz,Kamal Taynaz,Spring 2018,jdv97ngu9a513p,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,67373-W,jdva3oipwyw5sg,Information Systems Consulting Project,MOHAMMED AL-SADI,Spring 2018,jdva3oipwyw5sg,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,57153-A,jdw7tzprcdt3fo,Harmony II,None,Spring 2018,jdw7tzprcdt3fo,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,18625,jdw9vwkmpvj6sc,System on Chip Design,None,Spring 2018,jdw9vwkmpvj6sc,,0,5,5,,0,,,,,,,,,,,,,,,,,,
17,08714,jdxk67sggmyl3,Negotiation,None,Spring 2018,jdxk67sggmyl3,,0,6,6,,0,,,,,,,,,,,,,,,,,,
21,08709,jdykho8emvm6gs,eBiz Round3,Sophie Jeong,Spring 2018,jdykho8emvm6gs,6.0,0,84,60,,1,1.0,0.0,36.0,6.0,j6wxpdw2jsu37h,26.0,0.0,2.0,49.0,5.0,j7hz2sx00OF,20.0,0.0,0.0,35.0,2.0,j7hzdish0AR,23.0
5,DIETRICH 2022,jdyw9drlsyt5xj,Dietrich College Class of 2022 Summer Advising Guide,"Colleen Libertz, Erin Obrien, Wenhao Luebs, Ana Maria Ulloa, Gina Gales",Summer 2018,jdyw9drlsyt5xj,,0,12,8,,0,,,,,,,,,,,,,,,,,,
1,09204,je0ixksqcjr6y5,Professional Communication Skills in Chemistry,None,Spring 2018,je0ixksqcjr6y5,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,86701-A,je1gt10dq003yl,Agency,None,Spring 2018,je1gt10dq003yl,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,70411-W,je1plja4xo05wy,Leadership and Followership for Professional Effectiveness,None,Spring 2018,je1plja4xo05wy,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,85425-A,je2vpo0yn6c30d,Child Psychopathology and Treatment,None,Spring 2018,je2vpo0yn6c30d,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,79285-W,je38r4hyjn83rx,Islam in the United States,None,Spring 2018,je38r4hyjn83rx,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,70385-A,je3dwkcft3w36b,Consumer Behavior,None,Spring 2018,je3dwkcft3w36b,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,06702,je5t066qqd03m3,Advanced Reaction Kinetics,None,Spring 2018,je5t066qqd03m3,,0,5,5,,0,,,,,,,,,,,,,,,,,,
2,09106-W,je5u5o0tjkk592,Modern Chemistry II,None,Spring 2018,je5u5o0tjkk592,,0,5,5,,0,,,,,,,,,,,,,,,,,,
4,70460,je5zq6mt5512vx,Mathematical Models for Consulting,None,Spring 2018,je5zq6mt5512vx,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,82112-A,je656f35e5754e,Elementary Arabic II,None,Spring 2018,je656f35e5754e,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,12636-A,je6aehe3msw1ox,Geotechnical Engineering,None,Spring 2018,je6aehe3msw1ox,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,57344,je7cb4815r64al,Experimental Sound Synthesis,None,Spring 2018,je7cb4815r64al,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,76494,je7ik9ltcnp4nu,Healthcare Communications,None,Spring 2018,je7ik9ltcnp4nu,,0,5,5,,0,,,,,,,,,,,,,,,,,,
2,45806-E4,je7jep4drf13d4,Entrepreneurial Alternatives 17-18 E4,Clyde Collins,Spring 2018,je7jep4drf13d4,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,NEWCC,je7kqz90e68322,New Cloud Computing Course,Alex Glikson,Spring 2018,je7kqz90e68322,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,03730-A,je8wxkvmk2z1nq,Advanced Genetics,None,Summer 2018,je8wxkvmk2z1nq,,0,5,5,,0,,,,,,,,,,,,,,,,,,
83,08710/11,je97e0v1p5z4lh,"Search Engines, Portals/Data Mining","Aditi Chaudhary, Shruti Rijhwani, David Riel, Sophie Jeong, Jason Mussitsch, Sophie Saeyoung Jeong",Summer 2018,je97e0v1p5z4lh,26.0,0,120,50,27018.0,5,1.0,5.0,31.0,6.0,j7i7tlwegTO,22.0,0.0,4.0,56.0,5.0,j7hzdg3jlMx,26.0,0.0,2.0,30.0,4.0,j7hze1akkCr,21.0
1,24792,je9h61psjxy5ja,Mechanical Engineering Seminar II,None,Summer 2018,je9h61psjxy5ja,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,04801-G3,jea11qzfjmg5yv,Market Planning for High-Tech Innovation Projects,None,Summer 2018,jea11qzfjmg5yv,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,90814-K3,jecr14rvww63ra,Public Private Partnerships I: Theory and Design,None,Summer 2018,jecr14rvww63ra,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,82202-A,jed47ulbga05ll,Intermediate French II,None,Summer 2018,jed47ulbga05ll,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,45840-M4,jedecd9gcb974j,Negotiations 17-18 M4,None,Summer 2018,jedecd9gcb974j,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,76475,jedi2ejgxu6737,"Law, Performance, and Identity",None,Summer 2018,jedi2ejgxu6737,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,24202,jedovwhncie4zl,Introduction to Computer Aided Design,None,Summer 2018,jedovwhncie4zl,,0,5,5,,0,,,,,,,,,,,,,,,,,,
12,14736,jedtk8pbpsb2y,"Distributed Systems: Techniques, Infrastructure, and Services",None,Summer 2018,jedtk8pbpsb2y,,0,5,5,,0,,,,,,,,,,,,,,,,,,
4,21126,jeft07ghou24wg,Introduction to Mathematical Software,None,Summer 2018,jeft07ghou24wg,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,57456,jefuy6kwime2f5,Communication and Marketing,None,Summer 2018,jefuy6kwime2f5,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,36375,jegdsj5ve4x7mh,Data Ethics & Responsible Conduct of Research,None,Summer 2018,jegdsj5ve4x7mh,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,09707-A,jeh4owwt28r6q3,Nanoparticles,None,Summer 2018,jeh4owwt28r6q3,,0,5,5,,0,,,,,,,,,,,,,,,,,,
12,04800-D,jeh78b5zdm65dj,Embedded System Development,"Cathy Bishop, amini",Spring 2018,jeh78b5zdm65dj,2.0,0,84,46,2131.0,4,3.0,2.0,32.0,10.0,jcarmkugwvj7ja,41.0,0.0,2.0,31.0,6.0,j5s65nmx9u93du,40.0,0.0,0.0,34.0,6.0,j5s4yiu74qo1g3,36.0
2,79275-A,jehb9wa95zp1re,Introduction to Global Studies,None,Summer 2018,jehb9wa95zp1re,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,48442,jehmnwlkjo067,History of Asian Architecture,None,Summer 2018,jehmnwlkjo067,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,79329-A3,jei1sydz35hpk,"""High Crimes and Misdemeanors"": The Constitution and Impeachment",None,Summer 2018,jei1sydz35hpk,,0,5,5,,0,,,,,,,,,,,,,,,,,,
11,95744-Z4,jejdgiru6y44j2,Cybersecurity Policy and Governance I,None,Summer 2018,jejdgiru6y44j2,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,45809-M4,jek6084p21n4re,Science of Growth 17-18 M4,None,Summer 2018,jek6084p21n4re,,0,5,5,,0,,,,,,,,,,,,,,,,,,
2,47882-A4,jekipabiaym6d6,Seminar in Low-Carbon Electric Power 17-18 A4,None,Summer 2018,jekipabiaym6d6,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,90804,jekixegpov53s4,Desktop Publishing II,None,Summer 2018,jekixegpov53s4,,0,5,5,,0,,,,,,,,,,,,,,,,,,
5,95718-F4H4,jelwbizg6m15ph,Professional Speaking,None,Summer 2018,jelwbizg6m15ph,,0,5,5,,0,,,,,,,,,,,,,,,,,,
3,45881-M4,jelxhql2ee55sb,Modern Data Management 17-18 M4,Shunyuan Zhang,Summer 2018,jelxhql2ee55sb,,0,5,5,,0,,,,,,,,,,,,,,,,,,
52,95723,jem9b2kso262az,Managing Disruptive Technologies,Vibhanshu Abhishek,Summer 2018,jem9b2kso262az,,0,9,8,,1,,,,,,,,,,,,,,,,,,
0,03344-W,jen6k20960v3pm,Experimental Biochemistry,None,Summer 2018,jen6k20960v3pm,,0,5,5,,0,,,,,,,,,,,,,,,,,,
38,18899A4L4,jepwsyis15h5b1,Enterprise IoT for the Developing World,"Bruce Krogh, Djamila, Giovanni Burresi, Giovanni Burresi",Summer 2018,jepwsyis15h5b1,32.0,0,223,65,6944.0,17,0.0,6.0,35.0,18.0,hw8wu596ucr5hk,26.0,0.0,7.0,20.0,12.0,hkx2ugma95a3c7,49.0,2.0,1.0,44.0,11.0,j5s5txtfpfb16f,50.0
4,18899A4L4,jeogkx5nmeh2b4,Enterprise IoT for the Developing World,Bruce Krogh,Spring 2018,jeogkx5nmeh2b4,,0,8,6,,0,,,,,,,,,,,,,,,,,,
0,93807-A3,jeozfb66ma8cy,Museum Operations,None,Summer 2018,jeozfb66ma8cy,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,45895-C4,jeq2nc8kgy9310,Acting for Business I 17-18 C4,None,Summer 2018,jeq2nc8kgy9310,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,85442-W,jeqwoi3gjxmd4,Health Psychology,None,Summer 2018,jeqwoi3gjxmd4,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,90824,jer75eihgt66tc,Cost Benefit Analysis,None,Summer 2018,jer75eihgt66tc,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,45836-M4,jerkltuajix5,Consumer Behavior 17-18 M4,None,Summer 2018,jerkltuajix5,,0,5,5,,0,,,,,,,,,,,,,,,,,,
3,84393,jerkqlakkxp3i5,Legislative Decision Making: US Congress,None,Summer 2018,jerkqlakkxp3i5,,0,5,5,,0,,,,,,,,,,,,,,,,,,
16,70366,jetj97atqjo4b7,Intellectual Property and E-Commerce,I Ta Yang,Summer 2018,jetj97atqjo4b7,,0,5,5,,0,,,,,,,,,,,,,,,,,,
22,15-394,jeuzoghch6r4fo,Intermediate Rapid Prototyping,Dave Touretzky,Spring 2018,jeuzoghch6r4fo,17.0,0,136,45,10790.0,2,0.0,8.0,45.0,16.0,ie1u3pzlil32an,36.0,0.0,3.0,25.0,8.0,iayosr2adptgw,19.0,0.0,1.0,26.0,6.0,iayot9gkm25xk,31.0
5,84387,jevs7tbazkt3wr,Technology and Policy of Cyber War,None,Summer 2018,jevs7tbazkt3wr,,0,5,5,,0,,,,,,,,,,,,,,,,,,
66,95869,jc7uvwqojj32y3,Big Data and Large Scale Computing,Leman Akoglu,Spring 2018,jc7uvwqojj32y3,45.0,0,223,57,6555.0,22,9.0,5.0,93.0,40.0,isjxcrvzde25g2,49.0,3.0,4.0,60.0,10.0,j70jd1skuyf6dw,49.0,3.0,2.0,19.0,9.0,j6v2h7e2j4k7ob,36.0
4,45872-A4,jexhpjkpeaj1a5,"Technology Strategy 17-18 (A,B)4",Zach Burggraf,Summer 2018,jexhpjkpeaj1a5,,0,5,5,,0,,,,,,,,,,,,,,,,,,
2,76101 MINI2 9:30 PUBLIC PROBLEMS MAYSHLE,jexhpqbl2wj127,76101 mini2 9:30 Public Problems Mayshle,None,Summer 2018,jexhpqbl2wj127,,0,5,5,,0,,,,,,,,,,,,,,,,,,
6,95710-KLM,jexhr8nnn2i2fh,Economic Analysis,None,Summer 2018,jexhr8nnn2i2fh,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,45873-E4,jexi6leevj83pv,Competitive Strategy 17-18 E4,None,Summer 2018,jexi6leevj83pv,,0,5,5,,0,,,,,,,,,,,,,,,,,,
3,76101 MINI2 10:30 DATA WRIGHT,jexnidlbfd1rx,AM 76101 mini2 10:30 Data Wright,None,Summer 2018,jexnidlbfd1rx,,0,5,5,,0,,,,,,,,,,,,,,,,,,
16,18899,jexnmci8gai54i,Special Topics in Signal Processing: Big Data Science (BDS)*,Celine Mucyo KAYITANA,Summer 2018,jexnmci8gai54i,,0,13,8,,4,,,,,,,,,,,,,,,,,,
0,60701-A,jexv1bmrmu11sw,M.F.A. Critical Studies Seminar,None,Summer 2018,jexv1bmrmu11sw,,0,5,5,,0,,,,,,,,,,,,,,,,,,
85,18899-B4,jey2bv66ua64u0,Special Topics in Signal Processing: Big Data Science (BDS),"Celine Mucyo Kayitana, Aggrey Muhebwa, Fabiola Uwashema, Yvonne Wambui, Fred Kembamba, Prof Patrick McSharry",Spring 2018,jey2bv66ua64u0,149.0,0,927,246,10069.0,68,4.0,3.0,33.0,30.0,j769gk2wzOQ,210.0,6.0,2.0,41.0,28.0,ixxobj2aahj11t,209.0,0.0,15.0,32.0,28.0,iy0vlyvvzurs,219.0
1,70494-W,jey3dh27cem519,Financial Markets: Anomalies and Efficiencies,None,Summer 2018,jey3dh27cem519,,0,5,5,,0,,,,,,,,,,,,,,,,,,
10,74806,jey9zp7n34o6vl,Privacy in the Digital Age,Amit Sharma,Summer 2018,jey9zp7n34o6vl,,0,5,5,,0,,,,,,,,,,,,,,,,,,
2,47747-A4,jeyc1kjo6b6ks,Bayesian Statistics 17-18 A4,None,Summer 2018,jeyc1kjo6b6ks,,0,5,5,,0,,,,,,,,,,,,,,,,,,
12,46971,jeydidan2ig5lx,Presentations for Computational Finance,None,Summer 2018,jeydidan2ig5lx,,0,5,5,,0,,,,,,,,,,,,,,,,,,
4,47805-A4,jeyggytwff25km,Computational Methods of Economics 17-18 A4,None,Summer 2018,jeyggytwff25km,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,27698-1,jeykqm0pt561r0,Practical Materials Characterization Laboratory,None,Summer 2018,jeykqm0pt561r0,,0,5,5,,0,,,,,,,,,,,,,,,,,,
9,95812-A4,jeym6xsz6tk4f2,Introduction to the ITIL Framework,None,Summer 2018,jeym6xsz6tk4f2,,0,5,5,,0,,,,,,,,,,,,,,,,,,
33,95865-B4,jeympgnij3iw9,Unstructured Data Analytics,"George Chen, Emaad Ahmed Manzoor, Mallory Nobles",Spring 2018,jeympgnij3iw9,83.0,0,279,107,8094.0,7,2.0,17.0,48.0,23.0,j8xd9pw8nia32s,90.0,2.0,10.0,33.0,21.0,j78zmzxq0ig,94.0,1.0,6.0,33.0,11.0,ix9ir92qxhi7gu,94.0
5,95749-A4,jeynt5g0q832cu,Cryptography,None,Summer 2018,jeynt5g0q832cu,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,79302-A4,jeyo34aqs2f156,"Killer Robots: The Ethics, Law, and Politics of Lethal Autonomous Weapons System",None,Summer 2018,jeyo34aqs2f156,,0,5,5,,0,,,,,,,,,,,,,,,,,,
3,76309-A4,jeywueqps302ra,Stories,None,Summer 2018,jeywueqps302ra,,0,5,5,,0,,,,,,,,,,,,,,,,,,
2,45801-E4,jez0rgu0ugt9w,Financial Statement Analysis 17-18 E4,None,Summer 2018,jez0rgu0ugt9w,,0,5,5,,0,,,,,,,,,,,,,,,,,,
10,94835-A4,jez5x8nfzmv13x,Applied Econometrics II,None,Summer 2018,jez5x8nfzmv13x,,0,5,5,,0,,,,,,,,,,,,,,,,,,
7,95874-A4,jez9z1vple56d6,Agile Methods,Michael Slauson,Summer 2018,jez9z1vple56d6,,0,5,5,,0,,,,,,,,,,,,,,,,,,
3,49763,jezaavjkibc1v4,The Business of Software,None,Summer 2018,jezaavjkibc1v4,,0,5,5,,0,,,,,,,,,,,,,,,,,,
13,04801-K4,jezfq3idgvw287,Financial Technology,msaint@rwanda.cmu.edu,Summer 2018,jezfq3idgvw287,4.0,0,47,21,,1,,,,,,,,,,,,,,,,,,
0,90847,jezjlbxs50a18j,Grand Corruption and Rule of Law,None,Summer 2018,jezjlbxs50a18j,,0,5,5,,0,,,,,,,,,,,,,,,,,,
2,45895-B4,jezkys1o4t847m,Acting for Business I 17-18 B4,None,Summer 2018,jezkys1o4t847m,,0,5,5,,0,,,,,,,,,,,,,,,,,,
16,90866-A4,jezppi0shal3n3,Large Scale Data Analysis for Public Policy,"Jieshi Chen, Karen Chen",Summer 2018,jezppi0shal3n3,,0,10,10,,0,,,,,,,,,,,,,,,,,,
9,79387-A4,jezry1hmwtd4pr,General Francisco Franco: Fascism and its Legacies in Spain,None,Summer 2018,jezry1hmwtd4pr,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,76833-A4,jezwpvrwmg32mn,Historicisms,Jon Klancher,Spring 2018,jezwpvrwmg32mn,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,17605-A4,jezzep6qxy76pz,Agile Software Development Frameworks: Practice,None,Summer 2018,jezzep6qxy76pz,,0,5,5,,0,,,,,,,,,,,,,,,,,,
