0_answers,0_clear_goals,0_course_name,0_course_rate,0_course_requirements,0_dept,0_feedback,0_hrs_week,0_level,0_num,0_prof_interest,0_respect,0_semester,0_semester_int,0_students,0_subject_importance,0_subject_matter,0_teaching_rate,0_year,1_answers,1_clear_goals,1_course_name,1_course_rate,1_course_requirements,1_dept,1_feedback,1_hrs_week,1_level,1_num,1_prof_interest,1_respect,1_semester,1_semester_int,1_students,1_subject_importance,1_subject_matter,1_teaching_rate,1_year,2_answers,2_clear_goals,2_course_name,2_course_rate,2_course_requirements,2_dept,2_feedback,2_hrs_week,2_level,2_num,2_prof_interest,2_respect,2_semester,2_semester_int,2_students,2_subject_importance,2_subject_matter,2_teaching_rate,2_year,frequency
6,4.0,PRNC & PRCT RD MANGM,4.33,4.0,EPP,3.5,8.5,Graduate,19687,4.83,4.83,Fall,9,8,4.5,4.33,4.17,2017,6,4.33,PRNC & PRCT RD MANGM,3.7999999999999994,4.0,EPP,3.5,8.0,Graduate,19687,4.5,4.67,Fall,9,11,4.17,3.5,4.17,2016,10,4.5,PRNC & PRCT RD MANGM,4.7,3.9,EPP,4.2,9.0,Graduate,19687,4.6,4.5,Fall,9,14,4.7,4.4,4.7,2015,1
9,4.0,FINC INV MNGM,3.8899999999999997,3.8899999999999997,EPP,3.8899999999999997,9.33,Graduate,19689,3.8899999999999997,4.22,Fall,9,15,4.11,3.7799999999999994,3.56,2016,11,4.27,FINC INV MNGM,3.9100000000000006,4.09,EPP,4.73,14.5,Graduate,19689,4.18,4.82,Spring,1,13,4.09,3.73,3.55,2016,15,4.07,FINC INV MNGM,3.87,4.13,EPP,4.2,7.6,Graduate,19689,4.2,4.4,Fall,9,19,4.2,3.47,3.8,2015,101
11,4.27,FINC INV MNGM,3.9100000000000006,4.09,EPP,4.73,14.5,Graduate,19689,4.18,4.82,Spring,1,13,4.09,3.73,3.55,2016,15,4.07,FINC INV MNGM,3.87,4.13,EPP,4.2,7.6,Graduate,19689,4.2,4.4,Fall,9,19,4.2,3.47,3.8,2015,6,4.0,FINC INV MNGM,3.83,3.83,EPP,4.17,15.33,Graduate,19689,4.17,4.17,Spring,1,6,4.0,3.5,3.83,2015,101
3,3.33,FINC INV MNGM,3.33,4.0,EPP,2.67,15.0,Graduate,19689,3.33,3.67,Fall,9,4,3.67,3.33,3.0,2017,8,4.0,FINC INV MNGM,3.88,4.13,EPP,4.0,15.88,Graduate,19689,4.38,4.5,Spring,1,9,3.88,3.63,3.63,2017,9,4.0,FINC INV MNGM,3.8899999999999997,3.8899999999999997,EPP,3.8899999999999997,9.33,Graduate,19689,3.8899999999999997,4.22,Fall,9,15,4.11,3.7799999999999994,3.56,2016,101
8,4.0,FINC INV MNGM,3.88,4.13,EPP,4.0,15.88,Graduate,19689,4.38,4.5,Spring,1,9,3.88,3.63,3.63,2017,9,4.0,FINC INV MNGM,3.8899999999999997,3.8899999999999997,EPP,3.8899999999999997,9.33,Graduate,19689,3.8899999999999997,4.22,Fall,9,15,4.11,3.7799999999999994,3.56,2016,11,4.27,FINC INV MNGM,3.9100000000000006,4.09,EPP,4.73,14.5,Graduate,19689,4.18,4.82,Spring,1,13,4.09,3.73,3.55,2016,101
22,4.36,STRA MARK FOR INNOV,4.09,4.454999999999999,EPP,4.61,7.865,Graduate,19692,4.59,4.865,Fall,9,32,4.27,4.315,4.315,2017,20,4.6,STRA MARK FOR INNOV,4.65,4.65,EPP,4.9,12.55,Graduate,19692,4.75,4.9,Spring,1,32,4.7,4.65,4.75,2016,5,5.0,STRA MARK FOR INNOV,5.0,5.0,EPP,5.0,9.2,Graduate,19692,5.0,5.0,Fall,9,5,5.0,5.0,5.0,2015,101
20,4.6,STRA MARK FOR INNOV,4.65,4.65,EPP,4.9,12.55,Graduate,19692,4.75,4.9,Spring,1,32,4.7,4.65,4.75,2016,5,5.0,STRA MARK FOR INNOV,5.0,5.0,EPP,5.0,9.2,Graduate,19692,5.0,5.0,Fall,9,5,5.0,5.0,5.0,2015,14,4.86,STRA MARK FOR INNOV,4.85,4.86,EPP,4.86,8.07,Graduate,19692,4.93,4.86,Spring,1,15,4.86,4.86,4.86,2015,101
14,4.86,SP TP LEAD INN MANAG,5.0,5.0,EPP,4.64,5.46,Graduate,19694,5.0,5.0,Fall,9,19,4.86,5.0,5.0,2017,15,4.67,SP TP LEAD INN MANAG,4.8,4.67,EPP,4.8,5.4,Graduate,19694,4.8,5.0,Fall,9,17,4.8,4.73,4.8,2016,10,4.9,SP TP LEAD INN MANAG,5.0,4.9,EPP,5.0,5.0,Graduate,19694,5.0,5.0,Fall,9,12,5.0,5.0,5.0,2015,1
18,3.33,MOD PROTO TECH,3.8899999999999997,3.33,EPP,4.39,9.0,Graduate,19697,4.5,4.67,Spring,1,22,4.06,3.83,4.0,2017,13,4.15,MOD PROTO TECH,4.5,4.23,EPP,4.62,10.620000000000001,Graduate,19697,4.92,4.62,Fall,9,17,4.62,4.69,4.38,2016,16,3.75,MOD PROTO TECH,3.63,3.63,EPP,4.06,8.2,Graduate,19697,4.31,4.31,Spring,1,19,4.31,4.06,4.06,2015,101
34,4.235,INT THY PRAC POL ANL,3.9699999999999998,4.115000000000001,EPP,3.9699999999999998,12.735,Graduate,19701,4.119999999999999,4.15,Fall,9,44,4.294999999999999,4.0600000000000005,3.9700000000000006,2017,32,3.4699999999999998,INT THY PRAC POL ANL,3.3449999999999998,3.185,EPP,3.2199999999999998,15.27,Graduate,19701,3.66,3.2800000000000002,Fall,9,38,3.8099999999999996,3.69,3.315,2016,15,4.29,INT THY PRAC POL ANL,4.14,4.21,EPP,4.0,14.93,Graduate,19701,4.5,4.429999999999999,Fall,9,17,4.570000000000001,4.429999999999999,4.21,2015,1
23,4.39,QUANT MTHDS POL ANAL,4.39,4.5,EPP,4.26,12.7,Graduate,19702,4.83,4.91,Spring,1,25,4.52,4.52,4.74,2017,11,4.1,QUANT MTHDS POL ANAL,3.73,3.6,EPP,3.7,13.7,Graduate,19702,4.55,4.5,Spring,1,14,4.2,3.9,3.9,2016,24,3.5400000000000005,QUANT MTHDS POL ANAL,3.2900000000000005,3.6300000000000003,EPP,3.4599999999999995,15.65,Graduate,19702,4.25,4.63,Spring,1,26,4.0,3.7099999999999995,3.7099999999999995,2015,1
15,3.53,APPLD DATA ANAL2,3.8,3.73,EPP,4.47,14.71,Graduate,19704,4.53,4.8,Spring,1,18,4.13,3.6,3.6,2017,19,3.5799999999999996,APPLD DATA ANAL2,3.78,3.5799999999999996,EPP,3.26,13.74,Graduate,19704,4.11,3.7900000000000005,Spring,1,21,4.37,3.8899999999999997,3.5799999999999996,2016,18,4.78,APPLD DATA ANALYSIS,4.56,4.89,EPP,4.5,17.39,Graduate,19704,4.94,5.0,Spring,1,19,4.72,4.56,4.67,2015,1
15,4.53,WRKSHP APP POL ANALY,4.33,4.13,EPP,4.33,7.8,Graduate,19705,4.67,4.2,Fall,9,19,4.47,4.4,4.47,2017,9,4.63,WRKSHP APP POL ANALY,4.0,4.38,EPP,4.38,8.38,Graduate,19705,4.5,4.5,Fall,9,12,4.63,4.38,4.38,2016,18,4.67,WRKSHP APP POL ANALY,4.56,4.67,EPP,4.5,7.33,Graduate,19705,4.67,4.78,Fall,9,20,4.61,4.61,4.61,2015,1
2,4.5,POL WRLSS SYS INTRNT,4.0,4.5,EPP,4.0,8.0,Graduate,19713,4.5,4.5,Fall,9,2,4.5,4.5,4.5,2017,2,5.0,POL WRLSS SYS INTRNT,5.0,5.0,EPP,5.0,14.0,Graduate,19713,5.0,5.0,Fall,9,4,5.0,5.0,5.0,2016,2,5.0,POL WRLSS SYS INTRNT,4.5,5.0,EPP,4.0,11.0,Graduate,19713,5.0,5.0,Fall,9,3,5.0,5.0,5.0,2015,1
2,5.0,INTRO SUSTNBL ENGING,5.0,5.0,EPP,4.5,15.5,Graduate,19717,5.0,5.0,Fall,9,2,5.0,5.0,5.0,2017,3,4.33,INTRO SUSTNBL ENGING,3.67,4.33,EPP,3.33,12.0,Graduate,19717,4.33,4.33,Fall,9,5,4.33,3.33,4.67,2016,4,4.0,INTRO SUSTNBL ENGING,3.75,4.0,EPP,3.5,14.0,Graduate,19717,4.25,4.75,Fall,9,6,4.5,4.25,4.25,2015,1
5,4.0,ENG ECON EL ENGY SYS,4.2,4.0,EPP,4.4,11.0,Graduate,19739,5.0,4.8,Spring,1,7,4.6,4.4,4.2,2017,4,5.0,ENG ECON EL ENGY SYS,4.75,5.0,EPP,4.75,8.0,Graduate,19739,4.75,5.0,Spring,1,5,5.0,5.0,4.75,2016,5,2.6,ENG ECON EL ENGY SYS,2.6,2.6,EPP,2.6,9.2,Graduate,19739,3.0,4.6,Spring,1,5,4.0,2.0,2.6,2015,1
8,4.5,CMBSTN AIR POL CNTRL,4.25,4.63,EPP,4.63,7.63,Graduate,19740,4.25,5.0,Fall,9,9,4.63,4.5,4.63,2017,8,4.25,CMBSTN AIR POL CNTRL,4.13,4.38,EPP,4.25,8.38,Graduate,19740,4.38,4.63,Fall,9,12,4.63,4.25,4.0,2016,7,4.43,CMBSTN AIR POL CNTRL,4.43,4.71,EPP,4.57,8.86,Graduate,19740,4.57,4.71,Spring,1,8,4.71,4.43,4.57,2015,110
4,4.75,MEAS CAUCAL EFF ONLI,4.5,4.25,EPP,4.5,11.75,Graduate,19819,4.75,5.0,Spring,1,5,5.0,4.75,4.75,2017,4,4.75,MEAS CAUCAL EFF ONLI,4.75,4.75,EPP,4.75,5.75,Graduate,19819,4.75,4.75,Spring,1,4,4.75,4.75,4.75,2016,6,4.5,MEAS CAUCAL EFF ONLI,4.33,4.33,EPP,4.67,5.0,Graduate,19819,4.5,4.5,Spring,1,7,4.83,4.83,4.5,2015,1
7,4.29,SEMR ELCTY MRK RESTR,4.29,4.86,EPP,3.86,8.43,Graduate,19881,4.14,4.29,Fall,9,8,4.71,4.43,4.43,2017,8,4.88,SEMR ELCTY MRK RESTR,4.63,5.0,EPP,4.13,10.38,Graduate,19881,4.88,5.0,Fall,9,8,4.63,4.88,4.63,2016,14,4.62,SEMR ELCTY MRK RESTR,4.62,4.69,EPP,4.0,9.290000000000001,Graduate,19881,4.31,3.85,Fall,9,14,4.92,4.7700000000000005,4.69,2015,1
7,4.86,SEMR LW-CRBN ELC PWR,4.86,5.0,EPP,4.57,6.71,Graduate,19882,4.71,5.0,Spring,1,9,5.0,5.0,4.86,2017,13,4.92,SEMR LW-CRBN ELC PWR,4.92,5.0,EPP,4.31,9.0,Graduate,19882,4.92,4.62,Spring,1,13,4.92,5.0,4.77,2016,9,4.67,SEMR LW-CRBN ELC PWR,4.67,4.78,EPP,4.11,10.33,Graduate,19882,4.78,4.44,Spring,1,9,4.78,5.0,4.78,2015,1
3,5.0,SP TPC SEM CEDM,5.0,5.0,EPP,5.0,3.5,Graduate,19883,5.0,5.0,Fall,9,3,5.0,4.5,5.0,2016,4,4.0,SP TPC SEM CEDM,4.25,4.0,EPP,3.75,2.0,Graduate,19883,4.25,4.25,Spring,1,4,3.75,3.75,4.25,2016,10,4.25,SP TPC SEM CEDM,4.29,4.38,EPP,4.5,2.33,Graduate,19883,4.38,4.63,Fall,9,11,4.25,4.13,4.13,2015,101
4,4.0,SP TPC SEM CEDM,4.25,4.0,EPP,3.75,2.0,Graduate,19883,4.25,4.25,Spring,1,4,3.75,3.75,4.25,2016,10,4.25,SP TPC SEM CEDM,4.29,4.38,EPP,4.5,2.33,Graduate,19883,4.38,4.63,Fall,9,11,4.25,4.13,4.13,2015,6,4.165,SP TPC SEM CEDM,4.0,4.165,EPP,4.0,3.0,Graduate,19883,4.67,4.835,Spring,1,10,4.165,4.33,4.33,2015,101
4,4.5,FRESHMAN MATH SEMINR,4.5,4.5,MSC,4.5,5.0,Undergraduate,21101,4.5,4.75,Spring,1,4,4.75,4.5,4.5,2017,9,4.56,FRESHMAN MATH SEMINR,4.67,4.44,MSC,4.44,5.0,Undergraduate,21101,5.0,4.89,Spring,1,10,4.78,4.89,4.78,2016,19,4.58,FRESHMAN MATH SEMINR,4.74,4.68,MSC,4.58,5.0,Undergraduate,21101,4.95,4.95,Spring,1,29,4.84,4.78,4.84,2015,1
82,4.000609756097561,CALCULUS I,3.950365853658537,4.107317073170732,MSC,3.98609756097561,10.314390243902439,Undergraduate,21111,4.328048780487805,4.709390243902439,Fall,9,123,3.9635365853658535,3.88890243902439,3.6959756097560974,2016,6,1.0,CALCULUS I,1.33,1.0,MSC,1.17,8.5,Undergraduate,21111,1.0,1.17,Spring,1,12,1.0,1.0,1.0,2016,71,3.8830985915492957,CALCULUS I,3.753802816901408,4.0292957746478875,MSC,3.711408450704225,10.216338028169012,Undergraduate,21111,3.955211267605634,4.657887323943663,Fall,9,128,4.074225352112676,3.747887323943662,3.698732394366197,2015,101
6,1.0,CALCULUS I,1.33,1.0,MSC,1.17,8.5,Undergraduate,21111,1.0,1.17,Spring,1,12,1.0,1.0,1.0,2016,71,3.8830985915492957,CALCULUS I,3.753802816901408,4.0292957746478875,MSC,3.711408450704225,10.216338028169012,Undergraduate,21111,3.955211267605634,4.657887323943663,Fall,9,128,4.074225352112676,3.747887323943662,3.698732394366197,2015,6,2.0,CALCULUS I,1.67,2.17,MSC,2.33,7.0,Undergraduate,21111,2.67,2.83,Spring,1,11,2.83,1.67,2.17,2015,101
81,4.121111111111111,CALCULUS I,3.9897530864197526,4.23283950617284,MSC,4.075432098765432,9.8879012345679,Undergraduate,21111,4.321481481481481,4.702592592592592,Fall,9,155,4.272716049382716,3.8403703703703704,3.828888888888889,2017,6,3.0,CALCULUS I,2.0,2.83,MSC,2.67,6.0,Undergraduate,21111,3.33,3.83,Spring,1,16,3.17,2.33,2.0,2017,82,4.000609756097561,CALCULUS I,3.950365853658537,4.107317073170732,MSC,3.98609756097561,10.314390243902439,Undergraduate,21111,4.328048780487805,4.709390243902439,Fall,9,123,3.9635365853658535,3.88890243902439,3.6959756097560974,2016,101
6,3.0,CALCULUS I,2.0,2.83,MSC,2.67,6.0,Undergraduate,21111,3.33,3.83,Spring,1,16,3.17,2.33,2.0,2017,82,4.000609756097561,CALCULUS I,3.950365853658537,4.107317073170732,MSC,3.98609756097561,10.314390243902439,Undergraduate,21111,4.328048780487805,4.709390243902439,Fall,9,123,3.9635365853658535,3.88890243902439,3.6959756097560974,2016,6,1.0,CALCULUS I,1.33,1.0,MSC,1.17,8.5,Undergraduate,21111,1.0,1.17,Spring,1,12,1.0,1.0,1.0,2016,101
3,2.67,CALCULUS II,3.67,3.0,MSC,3.33,7.0,Undergraduate,21112,3.67,3.33,Fall,9,7,3.67,3.33,3.0,2016,30,4.8,CALCULUS II,4.83,4.83,MSC,4.7,7.2,Undergraduate,21112,4.929999999999999,4.929999999999999,Spring,1,39,4.7,4.83,4.9,2016,3,2.0,CALCULUS II,1.33,2.0,MSC,3.0,11.33,Undergraduate,21112,3.67,1.67,Fall,9,7,2.67,2.0,1.67,2015,101
30,4.8,CALCULUS II,4.83,4.83,MSC,4.7,7.2,Undergraduate,21112,4.929999999999999,4.929999999999999,Spring,1,39,4.7,4.83,4.9,2016,3,2.0,CALCULUS II,1.33,2.0,MSC,3.0,11.33,Undergraduate,21112,3.67,1.67,Fall,9,7,2.67,2.0,1.67,2015,25,4.87,CALCULUS II,4.8,4.84,MSC,4.88,6.44,Undergraduate,21112,4.92,4.96,Spring,1,46,4.71,4.92,4.96,2015,101
6,3.0,CALCULUS II,2.0,3.0,MSC,2.67,4.5,Undergraduate,21112,2.83,4.17,Fall,9,16,2.5,2.0,2.0,2017,19,4.47,CALCULUS II,4.58,4.53,MSC,4.47,5.95,Undergraduate,21112,4.79,4.79,Spring,1,45,4.53,4.32,4.53,2017,3,2.67,CALCULUS II,3.67,3.0,MSC,3.33,7.0,Undergraduate,21112,3.67,3.33,Fall,9,7,3.67,3.33,3.0,2016,101
19,4.47,CALCULUS II,4.58,4.53,MSC,4.47,5.95,Undergraduate,21112,4.79,4.79,Spring,1,45,4.53,4.32,4.53,2017,3,2.67,CALCULUS II,3.67,3.0,MSC,3.33,7.0,Undergraduate,21112,3.67,3.33,Fall,9,7,3.67,3.33,3.0,2016,30,4.8,CALCULUS II,4.83,4.83,MSC,4.7,7.2,Undergraduate,21112,4.929999999999999,4.929999999999999,Spring,1,39,4.7,4.83,4.9,2016,101
65,4.181538461538461,DIFFERENTIAL INT CAL,4.076923076923077,4.165538461538461,MSC,4.062615384615384,10.449076923076923,Undergraduate,21120,4.230615384615385,4.6904615384615385,Spring,1,103,4.233230769230769,4.0741538461538465,3.983384615384615,2016,262,3.7806870229007634,DIFFERENTIAL INT CAL,3.5790458015267177,3.8751908396946564,MSC,3.49618320610687,8.546832061068702,Undergraduate,21120,3.9177099236641224,4.283511450381679,Fall,9,405,3.8783587786259544,3.760152671755725,3.61706106870229,2015,1,5.0,DIFFERENTIAL INT CAL,5.0,5.0,MSC,5.0,21.0,Undergraduate,21120,5.0,5.0,Summer,5,9,5.0,5.0,5.0,2015,111
198,3.8316161616161613,DIFFERENTIAL INT CAL,3.635252525252525,3.843333333333333,MSC,3.4114141414141415,7.945050505050506,Undergraduate,21120,3.861010101010101,4.299090909090909,Fall,9,374,3.814949494949495,3.674242424242424,3.56919191919192,2016,65,4.181538461538461,DIFFERENTIAL INT CAL,4.076923076923077,4.165538461538461,MSC,4.062615384615384,10.449076923076923,Undergraduate,21120,4.230615384615385,4.6904615384615385,Spring,1,103,4.233230769230769,4.0741538461538465,3.983384615384615,2016,262,3.7806870229007634,DIFFERENTIAL INT CAL,3.5790458015267177,3.8751908396946564,MSC,3.49618320610687,8.546832061068702,Undergraduate,21120,3.9177099236641224,4.283511450381679,Fall,9,405,3.8783587786259544,3.760152671755725,3.61706106870229,2015,101
262,3.7806870229007634,DIFFERENTIAL INT CAL,3.5790458015267177,3.8751908396946564,MSC,3.49618320610687,8.546832061068702,Undergraduate,21120,3.9177099236641224,4.283511450381679,Fall,9,405,3.8783587786259544,3.760152671755725,3.61706106870229,2015,1,5.0,DIFFERENTIAL INT CAL,5.0,5.0,MSC,5.0,21.0,Undergraduate,21120,5.0,5.0,Summer,5,9,5.0,5.0,5.0,2015,62,4.155483870967742,DIFFERENTIAL INT CAL,4.0851612903225805,4.214838709677419,MSC,3.838709677419355,10.575483870967743,Undergraduate,21120,4.295483870967741,4.608387096774194,Spring,1,104,4.116451612903226,4.084193548387097,4.002903225806452,2015,111
2,3.5,DIFFERENTIAL INT CAL,3.5,4.0,MSC,3.0,6.5,Undergraduate,21120,3.0,4.5,Summer,5,10,4.5,4.0,3.5,2017,64,3.7201562499999996,DIFFERENTIAL INT CAL,3.5184375,3.65625,MSC,3.6079687500000004,9.907499999999999,Undergraduate,21120,3.85828125,4.2803125,Spring,1,104,3.7562499999999996,3.46640625,3.5021875,2017,198,3.8316161616161613,DIFFERENTIAL INT CAL,3.635252525252525,3.843333333333333,MSC,3.4114141414141415,7.945050505050506,Undergraduate,21120,3.861010101010101,4.299090909090909,Fall,9,374,3.814949494949495,3.674242424242424,3.56919191919192,2016,111
64,3.7201562499999996,DIFFERENTIAL INT CAL,3.5184375,3.65625,MSC,3.6079687500000004,9.907499999999999,Undergraduate,21120,3.85828125,4.2803125,Spring,1,104,3.7562499999999996,3.46640625,3.5021875,2017,198,3.8316161616161613,DIFFERENTIAL INT CAL,3.635252525252525,3.843333333333333,MSC,3.4114141414141415,7.945050505050506,Undergraduate,21120,3.861010101010101,4.299090909090909,Fall,9,374,3.814949494949495,3.674242424242424,3.56919191919192,2016,65,4.181538461538461,DIFFERENTIAL INT CAL,4.076923076923077,4.165538461538461,MSC,4.062615384615384,10.449076923076923,Undergraduate,21120,4.230615384615385,4.6904615384615385,Spring,1,103,4.233230769230769,4.0741538461538465,3.983384615384615,2016,101
242,3.770867768595041,DIFFERENTIAL INT CAL,3.4896280991735535,3.7464876033057846,MSC,3.256611570247934,7.570247933884297,Undergraduate,21120,3.570495867768595,4.2374793388429755,Fall,9,454,3.621694214876033,3.4851239669421483,3.4153305785123966,2017,2,3.5,DIFFERENTIAL INT CAL,3.5,4.0,MSC,3.0,6.5,Undergraduate,21120,3.0,4.5,Summer,5,10,4.5,4.0,3.5,2017,64,3.7201562499999996,DIFFERENTIAL INT CAL,3.5184375,3.65625,MSC,3.6079687500000004,9.907499999999999,Undergraduate,21120,3.85828125,4.2803125,Spring,1,104,3.7562499999999996,3.46640625,3.5021875,2017,111
143,3.027202797202797,INTEGRTN & APPROX,3.019020979020979,3.1535664335664335,MSC,2.756993006993007,7.169370629370629,Undergraduate,21122,3.243076923076923,3.658251748251748,Spring,1,239,3.2380419580419577,3.1718881118881117,2.943636363636364,2016,160,3.8900000000000006,INTEGRTN & APPROX,3.7201250000000003,3.9855000000000005,MSC,3.47225,9.865125,Undergraduate,21122,3.9416249999999997,3.9215625000000003,Fall,9,235,3.8615624999999993,3.9364374999999994,3.7876874999999997,2015,10,3.6,INTEGRTN & APPROX,3.8019999999999996,3.502,MSC,3.5,13.1,Undergraduate,21122,3.998,4.002,Summer,5,21,3.7980000000000005,3.6,3.498,2015,111
13,4.230769230769231,INTEGRTN & APPROX,4.264615384615384,4.233846153846153,MSC,4.233846153846153,13.772307692307693,Undergraduate,21122,4.461538461538462,4.6923076923076925,Summer,5,26,4.538461538461538,4.310769230769231,4.3076923076923075,2016,143,3.027202797202797,INTEGRTN & APPROX,3.019020979020979,3.1535664335664335,MSC,2.756993006993007,7.169370629370629,Undergraduate,21122,3.243076923076923,3.658251748251748,Spring,1,239,3.2380419580419577,3.1718881118881117,2.943636363636364,2016,160,3.8900000000000006,INTEGRTN & APPROX,3.7201250000000003,3.9855000000000005,MSC,3.47225,9.865125,Undergraduate,21122,3.9416249999999997,3.9215625000000003,Fall,9,235,3.8615624999999993,3.9364374999999994,3.7876874999999997,2015,111
160,3.8900000000000006,INTEGRTN & APPROX,3.7201250000000003,3.9855000000000005,MSC,3.47225,9.865125,Undergraduate,21122,3.9416249999999997,3.9215625000000003,Fall,9,235,3.8615624999999993,3.9364374999999994,3.7876874999999997,2015,10,3.6,INTEGRTN & APPROX,3.8019999999999996,3.502,MSC,3.5,13.1,Undergraduate,21122,3.998,4.002,Summer,5,21,3.7980000000000005,3.6,3.498,2015,128,3.7725,INTEGRTN & APPROX,3.47375,3.7643750000000002,MSC,3.33375,7.868125,Undergraduate,21122,3.685,4.13375,Spring,1,234,3.564375,3.52,3.49,2015,111
123,3.730243902439024,INTEGRTN & APPROX,3.424146341463415,3.690243902439024,MSC,3.33609756097561,9.41951219512195,Undergraduate,21122,3.7809756097560974,3.561707317073171,Spring,1,241,3.5790243902439025,3.5524390243902437,3.3921951219512194,2017,131,4.259389312977099,INTEGRTN & APPROX,3.9087022900763357,4.300610687022901,MSC,3.7669465648854956,9.386030534351145,Undergraduate,21122,3.8348091603053436,4.112900763358779,Fall,9,222,3.8977099236641224,4.145267175572519,3.91824427480916,2016,13,4.230769230769231,INTEGRTN & APPROX,4.264615384615384,4.233846153846153,MSC,4.233846153846153,13.772307692307693,Undergraduate,21122,4.461538461538462,4.6923076923076925,Summer,5,26,4.538461538461538,4.310769230769231,4.3076923076923075,2016,111
7,4.43,INTEGRTN & APPROX,4.14,4.29,MSC,4.0,11.0,Undergraduate,21122,4.0,4.14,Summer,5,20,4.43,4.29,4.0,2017,123,3.730243902439024,INTEGRTN & APPROX,3.424146341463415,3.690243902439024,MSC,3.33609756097561,9.41951219512195,Undergraduate,21122,3.7809756097560974,3.561707317073171,Spring,1,241,3.5790243902439025,3.5524390243902437,3.3921951219512194,2017,131,4.259389312977099,INTEGRTN & APPROX,3.9087022900763357,4.300610687022901,MSC,3.7669465648854956,9.386030534351145,Undergraduate,21122,3.8348091603053436,4.112900763358779,Fall,9,222,3.8977099236641224,4.145267175572519,3.91824427480916,2016,111
131,4.259389312977099,INTEGRTN & APPROX,3.9087022900763357,4.300610687022901,MSC,3.7669465648854956,9.386030534351145,Undergraduate,21122,3.8348091603053436,4.112900763358779,Fall,9,222,3.8977099236641224,4.145267175572519,3.91824427480916,2016,13,4.230769230769231,INTEGRTN & APPROX,4.264615384615384,4.233846153846153,MSC,4.233846153846153,13.772307692307693,Undergraduate,21122,4.461538461538462,4.6923076923076925,Summer,5,26,4.538461538461538,4.310769230769231,4.3076923076923075,2016,143,3.027202797202797,INTEGRTN & APPROX,3.019020979020979,3.1535664335664335,MSC,2.756993006993007,7.169370629370629,Undergraduate,21122,3.243076923076923,3.658251748251748,Spring,1,239,3.2380419580419577,3.1718881118881117,2.943636363636364,2016,111
110,4.449727272727272,INTEGRTN & APPROX,4.299909090909091,4.543909090909091,MSC,3.9719090909090906,8.765363636363636,Undergraduate,21122,4.155181818181817,4.597818181818182,Fall,9,197,4.2242727272727265,4.533818181818182,4.409090909090909,2017,7,4.43,INTEGRTN & APPROX,4.14,4.29,MSC,4.0,11.0,Undergraduate,21122,4.0,4.14,Summer,5,20,4.43,4.29,4.0,2017,123,3.730243902439024,INTEGRTN & APPROX,3.424146341463415,3.690243902439024,MSC,3.33609756097561,9.41951219512195,Undergraduate,21122,3.7809756097560974,3.561707317073171,Spring,1,241,3.5790243902439025,3.5524390243902437,3.3921951219512194,2017,111
23,3.65,CALC II BIO & CHEMST,3.3,3.65,MSC,3.35,8.57,Undergraduate,21124,3.96,4.65,Spring,1,31,3.7400000000000007,3.4800000000000004,3.43,2017,25,3.8,CALC II BIO & CHEMST,3.44,3.96,MSC,3.48,9.08,Undergraduate,21124,3.76,4.32,Spring,1,40,3.72,3.52,3.64,2016,28,3.855,CALC II BIO & CHEMST,3.5,3.9650000000000003,MSC,3.7849999999999997,7.680000000000001,Undergraduate,21124,4.11,4.46,Spring,1,60,3.75,3.855,3.8799999999999994,2015,1
25,4.0280000000000005,INTRO MATHMTCL SFTWR,4.1464,3.9503999999999997,MSC,3.9,4.28,Undergraduate,21126,4.0376,4.3624,Spring,1,48,4.0696,4.0256,4.1136,2017,32,3.5896875,INTRO MATHMTCL SFTWR,3.2503125,3.496875,MSC,3.0328125,3.5365625,Undergraduate,21126,3.5606250000000004,3.4350000000000005,Spring,1,58,3.3440624999999997,3.0303125,3.3740625,2016,41,4.174146341463414,INTRO MATHMTCL SFTWR,4.174146341463414,4.026341463414634,MSC,3.731707317073171,3.611463414634146,Undergraduate,21126,4.074146341463415,4.343414634146341,Spring,1,60,4.220731707317073,4.1,4.050243902439025,2015,1
167,4.364790419161676,CONCEPTS OF MATHMTCS,4.141497005988024,4.449161676646707,MSC,4.041676646706587,10.863832335329343,Undergraduate,21127,4.418622754491018,4.482814371257485,Spring,1,294,4.236526946107785,4.4139520958083835,4.377604790419162,2016,225,4.269777777777778,CONCEPTS OF MATHMTCS,4.244088888888888,4.293688888888888,MSC,3.993333333333333,11.019377777777777,Undergraduate,21127,4.364222222222223,4.391111111111111,Fall,9,359,4.299911111111111,4.266711111111111,4.201155555555555,2015,25,4.3612,CONCEPTS OF MATHMTCS,4.160799999999999,4.3991999999999996,MSC,3.8424,15.680800000000001,Undergraduate,21127,4.2812,4.3228,Summer,5,61,3.9607999999999994,4.1608,4.200799999999999,2015,111
